1022	3280722	679
1023	3281401	852
1024	3282253	5953
1025	3288206	8265
1026	3296471	26666
1027	3323137	12005
1028	3335142	15359
1029	3350501	40212
1030	3390713	32901
1031	3423614	4948
1032	3428562	15286
1033	3443848	23276
1034	3467124	508
1035	3467632	679
1036	3468311	589
1037	3468900	668
1038	3469568	616
1039	3470184	541
1040	3470725	463
1041	3471188	478
1042	3471666	540
1043	3472206	631
1044	3472837	609
1045	3473446	509
1046	3473955	556
1047	3474511	485
1048	3474996	472
1049	3475468	16354
1050	3491822	5332
1051	3497154	2298
1052	3499452	4271
1053	3503723	8601
1054	3512324	12564
1055	3524888	3004
1056	3527892	9138
1057	3537030	4455
1058	3541485	12614
1059	3554099	10187
1060	3564286	5417
1061	3569703	1956
1062	3571659	6971
1063	3578630	6438
1064	3585068	3942
1065	3589010	7841
1066	3596851	14082
1067	3610933	4549
1068	3615482	5637
1069	3621119	2122
1070	3623241	4165
1071	3627406	3894
1072	3631300	2856
1073	3634156	3127
1074	3637283	9385
1075	3646668	4566
1076	3651234	2882
1077	3654116	2378
1078	3656494	9634
1079	3666128	4698
1080	3670826	6059
1081	3676885	7130
1082	3684015	5264
1083	3689279	3591
1084	3692870	3728
1085	3696598	17340
1086	3713938	2394
1087	3716332	4421
1088	3720753	5852
1089	3726605	2492
1090	3729097	6472
1091	3735569	3573
1092	3739142	4915
1093	3744057	16101
1094	3760158	2570
1095	3762728	3202
1096	3765930	5182
1097	3771112	8954
1098	3780066	7036
1099	3787102	8780
1100	3795882	21615
1101	3817497	17844
1102	3835341	5378
1103	3840719	5080
1104	3845799	3953
1105	3849752	7026
1106	3856778	5857
1107	3862635	2692
1108	3865327	5037
1109	3870364	10047
1110	3880411	4487
1111	3884898	4631
1112	3889529	8054
1113	3897583	5595
1114	3903178	2395
1115	3905573	4448
1116	3910021	8176
1117	3918197	3920
1118	3922117	11530
1119	3933647	8877
1120	3942524	3938
1121	3946462	1898
1122	3948360	3981
1123	3952341	4393
1124	3956734	3482
1125	3960216	5494
1126	3965710	15791
1127	3981501	31760
1128	4013261	11789
1129	4025050	2813
1130	4027863	3532
1131	4031395	2183
1132	4033578	4105
1133	4037683	3568
1134	4041251	2479
1135	4043730	9567
1136	4053297	2619
1137	4055916	2924
1138	4058840	4141
1139	4062981	3556
1140	4066537	2894
1141	4069431	13613
1142	4083044	3384
1143	4086428	975
1144	4087403	3020
1145	4090423	4317
1146	4094740	3240
